4001,138320581,buy,VSTB8G3E4,2550,249.72,2024-09-25 14:06:36
4002,410118090,sell,29LN89PD4,105,182.57,2024-09-25 14:06:36
4003,997270594,buy,CEAMG4C26,6868,153.36,2024-09-25 14:06:36
4004,765076560,sell,WT2FYGK86,672,320.13,2024-09-25 14:06:36
4005,531078882,sell,3LAA1X5F7,2624,491.62,2024-09-25 14:06:36
4006,507999808,sell,GGW9SP6R4,3026,243.63,2024-09-25 14:06:36
4007,728340212,buy,BKZNQ8MB3,2606,283.56,2024-09-25 14:06:36
4008,534827190,buy,WMUB5RTJ4,5933,37.86,2024-09-25 14:06:36
4009,661144321,buy,UHOEZZYA0,6511,404.40,2024-09-25 14:06:36
4010,929192863,sell,5A63XUDR6,1903,77.41,2024-09-25 14:06:36
4011,766261394,sell,8PI50AEI1,5945,495.07,2024-09-25 14:06:36
4012,470793999,sell,17HFSXMI8,2740,276.87,2024-09-25 14:06:36
4013,354385495,buy,X8WPRBCD3,6053,199.64,2024-09-25 14:06:36
4014,863082113,buy,AZ0K5UF50,8297,471.98,2024-09-25 14:06:36
4015,244797924,buy,02TRRFUX9,5673,34.85,2024-09-25 14:06:36
4016,454071978,buy,ZZWO0S1L0,7937,293.77,2024-09-25 14:06:36
4017,176777353,buy,UUD3DS7B5,5497,98.69,2024-09-25 14:06:36
4018,849805072,sell,IT3E7K4Q3,3668,340.37,2024-09-25 14:06:36
4019,363339371,sell,NC3J2N086,8489,127.02,2024-09-25 14:06:36
4020,691443115,sell,M6TVDCUH4,9688,140.73,2024-09-25 14:06:36
4021,556195925,buy,7KIK9CIK8,3624,139.91,2024-09-25 14:06:36
4022,776889859,buy,IQZE7KWN0,7883,410.23,2024-09-25 14:06:36
4023,426146700,sell,V37DO52H9,4857,264.92,2024-09-25 14:06:36
4024,952134470,sell,58OA2OIK3,7356,394.53,2024-09-25 14:06:36
4025,948608177,buy,ND8P4YJQ9,6252,77.72,2024-09-25 14:06:36
4026,527537553,buy,IPXUEGV91,4428,418.51,2024-09-25 14:06:36
4027,634145315,sell,9JDBFY2R1,9044,281.19,2024-09-25 14:06:36
4028,319173559,sell,6K3A5TZ90,2147,123.18,2024-09-25 14:06:36
4029,615253986,sell,P5V6PTOW9,2349,105.35,2024-09-25 14:06:36
4030,931637956,buy,NPM0W22Z8,3652,300.12,2024-09-25 14:06:36
4031,742707772,sell,RBIFU61A6,9470,227.44,2024-09-25 14:06:36
4032,679121657,buy,6V5PIXSP0,8756,133.65,2024-09-25 14:06:36
4033,757085310,buy,9Y5CLJJI3,6326,162.54,2024-09-25 14:06:36
4034,665452396,buy,3TLYZLRQ7,5548,314.60,2024-09-25 14:06:36
4035,903394140,buy,YTX32R5C6,4630,133.46,2024-09-25 14:06:36
4036,109945396,buy,29TDZGIF5,6713,336.54,2024-09-25 14:06:36
4037,795927679,sell,4O46U6D98,3689,140.36,2024-09-25 14:06:36
4038,446760009,sell,G9WGDVJ28,4327,147.13,2024-09-25 14:06:36
4039,839151090,sell,LZIS0LUJ0,189,261.51,2024-09-25 14:06:36
4040,139048086,buy,DNXCYFI39,3130,371.61,2024-09-25 14:06:36
4041,711780011,sell,ZCO02GVM1,3042,429.47,2024-09-25 14:06:36
4042,643257582,sell,1HUTKPTJ7,6535,440.21,2024-09-25 14:06:36
