3001,431725813,sell,F6Q8B88Y5,702,351.39,2024-09-25 14:06:36
3002,605229493,buy,YMJXPTJF0,5076,493.21,2024-09-25 14:06:36
3003,855710262,buy,55KVL2Z25,8104,239.79,2024-09-25 14:06:36
3004,593740824,sell,AELI20NW0,1371,295.39,2024-09-25 14:06:36
3005,604023183,buy,6T4C43043,8612,415.04,2024-09-25 14:06:36
3006,377391293,sell,PNOYAFJT6,4904,157.23,2024-09-25 14:06:36
3007,538497383,buy,NNZJF44K4,5840,404.66,2024-09-25 14:06:36
3008,194473564,sell,7ANP2PXU2,9891,490.48,2024-09-25 14:06:36
3009,982659084,buy,NVMQGBP24,8476,184.13,2024-09-25 14:06:36
3010,831988966,buy,XA57TK254,6297,77.58,2024-09-25 14:06:36
3011,940730740,buy,WGVXY89B7,2286,173.68,2024-09-25 14:06:36
3012,523550552,sell,5TC5CDAF3,8159,446.47,2024-09-25 14:06:36
3013,393906586,buy,MQKKW2MP5,7213,123.04,2024-09-25 14:06:36
3014,171669600,sell,0Q0EJKUP1,2199,196.36,2024-09-25 14:06:36
3015,972897100,sell,NS5WSMUG3,187,313.04,2024-09-25 14:06:36
3016,657213878,buy,S9N1NSKA4,6906,342.10,2024-09-25 14:06:36
3017,601981556,sell,DHBJIHIF8,4423,200.39,2024-09-25 14:06:36
3018,158802959,sell,CZZEUDUF5,7843,381.43,2024-09-25 14:06:36
3019,870798117,sell,YKTMS5UA4,69,441.91,2024-09-25 14:06:36
3020,238532815,sell,MJ20YM4F1,1467,444.09,2024-09-25 14:06:36
3021,388349624,sell,LWVVKXWJ5,819,431.40,2024-09-25 14:06:36
3022,291669193,buy,MFQKVF0W4,8435,383.22,2024-09-25 14:06:36
3023,254851740,sell,7XKH0EIQ6,5044,396.08,2024-09-25 14:06:36
3024,290881627,sell,56YZYWBO7,1794,167.47,2024-09-25 14:06:36
3025,417265807,sell,9S7M6GKA0,5079,335.36,2024-09-25 14:06:36
3026,960398942,buy,DR7FVOQQ6,2331,35.48,2024-09-25 14:06:36
3027,613463514,buy,R2L9NGQN7,7238,498.56,2024-09-25 14:06:36
3028,871881772,buy,3VUNID9R1,1628,435.23,2024-09-25 14:06:36
3029,453154322,sell,756EQCUV1,7240,243.57,2024-09-25 14:06:36
3030,565499813,sell,9NWMB63B6,8099,96.92,2024-09-25 14:06:36
3031,646128283,sell,U6VJIXJL2,7849,351.04,2024-09-25 14:06:36
3032,262793532,buy,9WDTMLVQ3,7337,321.34,2024-09-25 14:06:36
3033,576982501,sell,ZGG788802,8198,215.81,2024-09-25 14:06:36
3034,138609023,sell,LV5F810H4,7443,77.49,2024-09-25 14:06:36
3035,101836961,buy,85B6NXWP9,9087,378.12,2024-09-25 14:06:36
3036,153733320,buy,KZK6NQEH2,5195,479.18,2024-09-25 14:06:36
3037,648396095,buy,6OE82FED2,4637,124.23,2024-09-25 14:06:36
