TDB_0008008,645066656,sell,B29432H36,433,9.67,2024-09-18 18:40:05
TDB_0008009,674281263,buy,YO02STU92,3322,206.76,2024-03-03 10:47:05
TDB_0008010,661255455,buy,V0H365KX1,5463,283.24,2024-07-26 23:03:45
TDB_0008011,982473600,sell,9SUGDF3A0,9061,348.68,2023-12-01 09:05:36
TDB_0008012,107216323,sell,FXC47NHW6,4536,366.53,2023-12-13 17:56:15
TDB_0008013,798818183,sell,YO02STU92,1503,50.50,2024-08-09 15:04:07
TDB_0008014,645066656,sell,A0XKZ70G1,9705,17.75,2024-01-05 14:25:29
TDB_0008015,115447971,buy,RD1OSEVT3,3633,181.22,2023-12-04 03:47:45
TDB_0008016,803264434,buy,TX30S8B62,2078,407.40,2024-04-03 13:33:27
TDB_0008017,594779001,sell,CKCVCQPB1,3556,478.18,2024-08-29 12:42:27
TDB_0008018,889854561,buy,156M6YY49,2488,106.61,2024-02-20 06:50:11
TDB_0008019,889854561,sell,15EHH7NG3,3652,71.20,2024-04-03 19:38:55
TDB_0008020,281014001,buy,YWJEHHDP9,1408,255.62,2024-06-02 21:40:06
TDB_0008021,127658056,sell,HSGO3XBM7,9757,272.38,2024-05-18 02:46:14
TDB_0008022,400437068,buy,3TXH7T4T4,7414,123.73,2024-05-27 03:39:53
TDB_0008023,661255455,sell,TX30S8B62,8213,462.04,2024-02-25 13:08:39
TDB_0008024,611250713,sell,292P3LG71,5878,138.38,2024-09-10 11:02:18
TDB_0008025,594779001,buy,HSGO3XBM7,560,11.79,2023-11-18 04:37:06
TDB_0008026,159570865,buy,5ZSZR4IX3,8069,144.42,2024-09-05 03:34:28
TDB_0008027,159570865,sell,HSGO3XBM7,3233,292.49,2024-08-24 10:13:03
TDB_0008028,889854561,buy,Y0S5DJPF7,6421,252.02,2024-09-04 20:50:26
TDB_0008029,407496832,buy,ZZZ6K86D1,4911,107.37,2023-09-29 16:51:10
TDB_0008030,813265305,sell,IJHKIMLJ7,3725,419.00,2024-02-15 08:42:24
TDB_0008031,115447971,sell,CKCVCQPB1,6662,275.11,2024-09-03 18:52:51
TDB_0008032,107216323,sell,Q99X60AP0,2921,61.92,2024-07-09 00:58:28
TDB_0008033,833887605,buy,RD1OSEVT3,9530,277.63,2024-07-27 13:43:55
TDB_0008034,902331019,sell,292P3LG71,2708,141.04,2024-04-15 03:30:01
TDB_0008035,115447971,sell,RD1OSEVT3,3823,366.96,2024-06-30 05:38:20
TDB_0008036,850226336,sell,JS1JBRRF4,812,179.03,2024-05-14 10:59:10
TDB_0008037,400437068,buy,B4VLMJKR4,5593,461.29,2023-12-29 05:18:30
TDB_0008038,825810138,buy,FXC47NHW6,5618,427.54,2024-08-29 05:32:03
TDB_0008039,226651774,buy,292P3LG71,2311,59.07,2024-06-12 07:17:32
TDB_0008040,115447971,buy,5ZSZR4IX3,7190,136.16,2024-04-30 04:53:58
TDB_0008041,982473600,buy,CQBYE29J5,286,193.20,2024-02-19 01:36:56
TDB_0008042,594779001,sell,5ZSZR4IX3,8951,489.33,2024-03-12 17:31:35
TDB_0008043,594779001,buy,YWJEHHDP9,5073,130.97,2024-05-29 06:35:51
TDB_0008044,107216323,sell,TX30S8B62,5752,191.06,2024-04-17 05:30:58
TDB_0008045,115447971,buy,V0H365KX1,3409,143.14,2024-02-24 16:30:50
TDB_0008046,611250713,sell,HSGO3XBM7,7794,247.38,2024-06-21 10:45:42
TDB_0008047,982473600,buy,292P3LG71,828,98.29,2024-08-16 10:00:46
TDB_0008048,661255455,sell,5ZSZR4IX3,4529,281.45,2024-08-17 05:40:17
TDB_0008049,813265305,buy,3TXH7T4T4,9661,81.95,2024-04-14 17:54:49
TDB_0008050,127658056,sell,B4VLMJKR4,3688,463.74,2024-09-07 10:00:46
TDB_0008051,889854561,buy,X1LUZZ008,7692,189.18,2024-05-01 23:10:32
TDB_0008052,611250713,buy,CQBYE29J5,5316,143.96,2024-06-24 19:46:45
TDB_0008053,107216323,sell,X1LUZZ008,2047,333.54,2024-08-02 04:25:04
TDB_0008054,416091528,sell,JS1JBRRF4,7621,350.45,2024-07-02 18:31:04
TDB_0008055,407496832,sell,TX30S8B62,6780,431.16,2024-05-15 14:31:57
TDB_0008056,902331019,buy,9SUGDF3A0,6540,317.08,2024-08-19 02:38:10
TDB_0008057,844783191,sell,9SUGDF3A0,7846,336.39,2024-03-20 22:14:13
TDB_0008058,400437068,sell,HSGO3XBM7,6107,199.23,2024-01-03 19:42:38
TDB_0008059,844783191,buy,X1LUZZ008,2456,198.61,2024-07-15 05:36:30
TDB_0008060,889854561,sell,X1LUZZ008,1684,79.39,2024-01-02 19:52:29
TDB_0008061,798818183,sell,RD1OSEVT3,6733,158.88,2024-07-21 06:52:00
TDB_0008062,674281263,sell,V0H365KX1,125,119.93,2024-03-04 12:16:40
TDB_0008063,833887605,buy,B29432H36,2815,146.38,2023-11-01 08:16:17
TDB_0008064,850226336,sell,A0XKZ70G1,9599,122.16,2024-02-01 00:09:25
TDB_0008065,645066656,buy,9SUGDF3A0,6652,29.04,2024-05-07 22:04:39
TDB_0008066,779099274,buy,156M6YY49,4495,73.33,2024-06-09 09:24:05
TDB_0008067,825810138,buy,TX30S8B62,5550,144.61,2024-02-20 01:16:27
TDB_0008068,813265305,sell,9SUGDF3A0,1161,329.97,2023-12-12 05:27:41
TDB_0008069,127658056,buy,B29432H36,1190,80.42,2023-11-09 15:13:28
TDB_0008070,779099274,sell,Q99X60AP0,6470,50.39,2024-07-20 11:29:08
TDB_0008071,951998275,sell,H8ULRR404,8671,88.21,2024-02-11 16:38:17
TDB_0008072,798818183,sell,YO02STU92,3056,98.14,2024-01-21 00:11:01
TDB_0008073,226651774,sell,15EHH7NG3,1349,220.88,2023-10-22 17:05:22
TDB_0008074,661255455,sell,Q99X60AP0,2494,55.59,2023-09-27 06:55:10
TDB_0008075,115447971,buy,Y0S5DJPF7,4905,11.78,2024-07-16 21:19:54
TDB_0008076,844783191,sell,V0H365KX1,9803,170.22,2023-10-02 08:13:26
TDB_0008077,798818183,sell,B29432H36,9641,275.06,2024-09-03 17:59:12
TDB_0008078,651286323,sell,A0XKZ70G1,7732,247.41,2024-08-20 22:36:04
TDB_0008079,105933111,buy,RD1OSEVT3,4906,423.78,2024-08-22 03:28:42
TDB_0008080,661255455,buy,15EHH7NG3,5309,45.65,2023-09-27 23:51:53
TDB_0008081,661255455,buy,ZZZ6K86D1,2280,269.86,2023-11-25 19:22:23
TDB_0008082,400437068,sell,9SUGDF3A0,3033,229.84,2024-07-05 12:12:02
TDB_0008083,115447971,sell,B29432H36,6007,333.39,2023-10-19 16:15:54
TDB_0008084,127658056,sell,15EHH7NG3,4893,216.54,2024-07-03 10:13:11
TDB_0008085,594779001,sell,CQBYE29J5,5142,448.30,2024-09-01 19:23:13
TDB_0008086,803264434,sell,5ZSZR4IX3,3176,59.12,2024-05-03 17:13:38
TDB_0008087,661255455,sell,5ZSZR4IX3,6109,379.41,2024-01-15 04:14:06
TDB_0008088,951998275,sell,ZZZ6K86D1,1597,213.71,2024-05-25 10:05:29
TDB_0008089,825810138,sell,RD1OSEVT3,1805,42.55,2024-04-24 12:31:08
TDB_0008090,407496832,buy,HSGO3XBM7,6942,69.75,2023-12-25 08:22:02
TDB_0008091,889854561,buy,IJHKIMLJ7,2360,355.31,2023-10-21 10:03:46
TDB_0008092,407496832,buy,TX30S8B62,4829,416.10,2024-08-25 17:31:09
TDB_0008093,850226336,buy,ZZZ6K86D1,5759,81.23,2024-01-26 00:57:01
TDB_0008094,281014001,buy,IJHKIMLJ7,2716,352.53,2023-12-31 04:42:12
TDB_0008095,115447971,sell,A0XKZ70G1,7592,228.91,2023-12-02 18:15:35
TDB_0008096,115447971,buy,YWJEHHDP9,5203,33.64,2023-11-18 04:34:47
TDB_0008097,416091528,buy,Q99X60AP0,2303,78.73,2024-02-15 09:02:05
TDB_0008098,407496832,buy,YWJEHHDP9,4642,158.73,2024-04-10 11:22:20
TDB_0008099,127658056,sell,Q99X60AP0,9245,474.84,2024-09-09 08:43:41
TDB_0008100,645066656,buy,CKCVCQPB1,2242,461.71,2024-05-01 23:02:58
TDB_0008101,651286323,buy,ZZZ6K86D1,4103,471.33,2023-11-24 13:22:52
TDB_0008102,844783191,sell,X1LUZZ008,8547,111.61,2024-06-25 02:40:32
TDB_0008103,844783191,buy,3TXH7T4T4,3248,314.65,2024-06-16 08:17:15
TDB_0008104,902331019,sell,CKCVCQPB1,3932,413.59,2024-06-15 22:07:01
TDB_0008105,815127386,sell,YO02STU92,4219,452.53,2023-11-12 16:23:56
TDB_0008106,850226336,buy,B29432H36,7976,388.80,2024-02-12 22:32:09
TDB_0008107,833887605,sell,X1LUZZ008,88,210.86,2024-01-22 10:59:56
TDB_0008108,611250713,sell,V0H365KX1,1180,325.24,2024-01-12 13:15:45
TDB_0008109,115447971,buy,TX30S8B62,5653,81.24,2024-01-10 16:35:38
TDB_0008110,594779001,buy,CQBYE29J5,5739,183.50,2023-10-02 07:33:27
TDB_0008111,416091528,buy,CQBYE29J5,7591,1.53,2024-06-01 22:09:59
TDB_0008112,982473600,sell,15EHH7NG3,6428,443.18,2023-12-16 21:00:21
TDB_0008113,651286323,sell,V0H365KX1,9633,314.64,2023-10-28 09:00:58
TDB_0008114,400437068,sell,5ZSZR4IX3,2793,251.96,2023-10-19 00:53:57
TDB_0008115,889854561,buy,JS1JBRRF4,5953,229.89,2023-12-01 10:43:53
TDB_0008116,107216323,sell,IJHKIMLJ7,5560,317.64,2024-01-30 11:20:00
TDB_0008117,159570865,buy,H8ULRR404,4735,162.00,2024-02-17 07:38:36
TDB_0008118,281014001,sell,B4VLMJKR4,4955,132.21,2023-12-11 12:34:50
TDB_0008119,902331019,buy,292P3LG71,9060,5.79,2023-11-25 08:51:26
TDB_0008120,844783191,sell,TX30S8B62,294,439.72,2024-01-09 15:06:27
TDB_0008121,407496832,buy,X1LUZZ008,208,387.60,2024-09-20 12:53:49
TDB_0008122,825810138,sell,9SUGDF3A0,6458,150.75,2024-01-25 05:34:06
TDB_0008123,779099274,sell,RD1OSEVT3,9086,392.68,2023-11-08 08:24:32
TDB_0008124,651286323,sell,IJHKIMLJ7,1499,158.46,2023-12-27 19:50:12
