TDB_0006006,951998275,buy,B4VLMJKR4,8620,499.70,2024-01-06 09:21:49
TDB_0006007,651286323,sell,156M6YY49,4951,8.41,2023-12-13 07:14:04
TDB_0006008,159570865,buy,HSGO3XBM7,5975,10.92,2023-12-20 03:56:13
TDB_0006009,594779001,buy,IJHKIMLJ7,9732,224.32,2023-10-16 00:06:43
TDB_0006010,400437068,buy,TX30S8B62,5007,384.83,2024-05-28 13:45:09
TDB_0006011,889854561,sell,FXC47NHW6,7390,371.36,2024-06-04 06:00:24
TDB_0006012,889854561,buy,B4VLMJKR4,8288,62.70,2023-10-20 03:41:50
TDB_0006013,779099274,buy,FXC47NHW6,4609,46.80,2024-06-14 01:12:44
TDB_0006014,159570865,buy,Y0S5DJPF7,4693,385.16,2024-05-10 07:28:27
TDB_0006015,127658056,sell,CKCVCQPB1,1006,290.27,2023-12-04 20:56:21
TDB_0006016,416091528,sell,CQBYE29J5,1805,10.77,2023-11-15 20:59:48
TDB_0006017,889854561,sell,CKCVCQPB1,3747,183.66,2024-07-11 12:10:17
TDB_0006018,982473600,sell,15EHH7NG3,120,112.85,2024-05-30 15:57:24
TDB_0006019,951998275,buy,CKCVCQPB1,2339,197.31,2024-01-27 07:22:16
TDB_0006020,281014001,sell,JS1JBRRF4,7589,85.20,2024-04-18 16:41:19
TDB_0006021,798818183,sell,15EHH7NG3,2603,32.07,2023-11-18 19:57:15
TDB_0006022,902331019,sell,YWJEHHDP9,4648,22.17,2023-11-21 03:26:34
TDB_0006023,798818183,buy,B29432H36,7658,123.55,2024-02-02 10:05:41
TDB_0006024,127658056,buy,YWJEHHDP9,4338,161.94,2024-07-15 10:13:51
TDB_0006025,850226336,sell,CQBYE29J5,6258,284.66,2024-05-26 06:05:50
TDB_0006026,825810138,buy,TX30S8B62,4028,324.01,2024-09-06 23:08:10
TDB_0006027,674281263,sell,YWJEHHDP9,459,213.67,2023-11-07 05:35:48
TDB_0006028,803264434,sell,YO02STU92,6302,48.47,2024-03-27 07:22:37
TDB_0006029,779099274,buy,YO02STU92,5221,487.93,2023-12-20 08:37:37
TDB_0006030,159570865,sell,B29432H36,5901,142.00,2023-10-19 18:57:44
TDB_0006031,281014001,sell,CQBYE29J5,9439,142.85,2023-12-11 06:09:53
TDB_0006032,226651774,buy,9SUGDF3A0,2512,114.72,2024-08-27 12:37:27
TDB_0006033,105933111,buy,CQBYE29J5,3683,205.56,2024-08-30 20:31:29
TDB_0006034,159570865,buy,3TXH7T4T4,5924,476.30,2024-06-17 11:20:32
TDB_0006035,407496832,sell,ZZZ6K86D1,2498,327.00,2024-01-13 19:33:47
TDB_0006036,813265305,sell,H8ULRR404,8429,244.29,2024-05-05 18:01:57
TDB_0006037,889854561,buy,3TXH7T4T4,1613,309.16,2023-11-15 04:59:26
TDB_0006038,400437068,sell,ZZZ6K86D1,3868,102.20,2023-11-28 02:59:21
TDB_0006039,611250713,buy,V0H365KX1,3966,2.72,2024-02-09 06:53:15
TDB_0006040,594779001,sell,TX30S8B62,1427,23.73,2024-06-12 06:00:27
TDB_0006041,400437068,buy,B4VLMJKR4,4866,344.21,2024-06-09 19:08:29
TDB_0006042,127658056,sell,TX30S8B62,1499,333.52,2024-05-14 10:13:41
TDB_0006043,645066656,buy,Y0S5DJPF7,9420,277.77,2024-06-08 23:44:20
TDB_0006044,268260362,sell,3TXH7T4T4,3704,391.18,2024-03-16 02:29:14
TDB_0006045,115447971,sell,H8ULRR404,220,467.39,2024-07-07 23:38:35
TDB_0006046,281014001,sell,156M6YY49,8323,103.82,2024-06-21 17:28:07
TDB_0006047,226651774,sell,156M6YY49,9982,387.12,2024-02-06 17:49:25
TDB_0006048,115447971,sell,CQBYE29J5,9656,355.36,2024-02-29 10:00:49
TDB_0006049,407496832,buy,B29432H36,9667,125.15,2024-04-03 19:29:17
TDB_0006050,889854561,sell,IJHKIMLJ7,5517,438.79,2024-01-05 05:14:54
TDB_0006051,115447971,buy,ZZZ6K86D1,5541,394.22,2024-07-24 21:04:10
TDB_0006052,281014001,buy,YO02STU92,373,56.76,2024-02-03 22:31:15
TDB_0006053,825810138,buy,X1LUZZ008,7653,245.17,2023-11-04 01:02:59
TDB_0006054,951998275,buy,IJHKIMLJ7,1581,12.98,2024-06-28 22:44:33
TDB_0006055,281014001,buy,B29432H36,6244,334.36,2024-02-11 17:59:26
TDB_0006056,107216323,buy,YO02STU92,9824,148.17,2023-10-06 12:12:03
TDB_0006057,159570865,buy,5ZSZR4IX3,6760,479.84,2023-12-29 09:05:46
TDB_0006058,951998275,sell,V0H365KX1,3193,150.97,2024-06-07 06:06:30
TDB_0006059,594779001,buy,CQBYE29J5,5544,425.18,2024-08-06 07:10:40
TDB_0006060,798818183,buy,TX30S8B62,2862,203.24,2024-07-07 00:41:02
TDB_0006061,127658056,sell,3TXH7T4T4,6116,260.79,2024-06-14 08:48:46
TDB_0006062,850226336,sell,292P3LG71,7275,171.17,2024-07-21 16:06:21
TDB_0006063,400437068,sell,X1LUZZ008,6109,459.90,2023-12-07 10:43:31
TDB_0006064,127658056,sell,V0H365KX1,1821,439.13,2024-05-24 10:20:20
TDB_0006065,815127386,sell,B29432H36,1464,67.61,2023-10-21 08:57:31
TDB_0006066,815127386,sell,IJHKIMLJ7,4094,100.32,2024-05-18 09:43:25
TDB_0006067,779099274,sell,A0XKZ70G1,9318,331.17,2023-09-28 22:35:57
TDB_0006068,651286323,buy,ZZZ6K86D1,844,241.76,2023-10-23 14:04:01
TDB_0006069,779099274,sell,TX30S8B62,2128,154.41,2023-12-03 03:14:57
TDB_0006070,159570865,sell,Y0S5DJPF7,9501,253.14,2024-01-17 00:34:48
TDB_0006071,407496832,buy,CQBYE29J5,3392,406.12,2024-04-30 23:50:55
TDB_0006072,645066656,buy,156M6YY49,9363,176.11,2024-06-25 20:30:18
TDB_0006073,889854561,sell,ZZZ6K86D1,2233,219.01,2024-01-01 19:01:39
TDB_0006074,813265305,sell,292P3LG71,3072,367.47,2024-07-12 01:08:10
TDB_0006075,798818183,sell,JS1JBRRF4,3450,27.10,2023-10-29 21:36:02
TDB_0006076,674281263,sell,X1LUZZ008,9279,425.04,2024-08-19 04:24:21
TDB_0006077,779099274,buy,ZZZ6K86D1,3130,399.84,2024-09-10 03:42:39
TDB_0006078,844783191,buy,156M6YY49,5352,77.33,2024-04-07 08:06:10
TDB_0006079,982473600,sell,TX30S8B62,733,453.82,2023-11-16 10:46:51
TDB_0006080,594779001,buy,FXC47NHW6,3878,342.09,2024-06-23 06:04:35
TDB_0006081,407496832,buy,HSGO3XBM7,4136,482.61,2024-05-09 20:47:18
TDB_0006082,407496832,sell,CQBYE29J5,290,59.52,2024-03-09 18:00:10
TDB_0006083,407496832,buy,Y0S5DJPF7,8333,293.03,2024-02-04 06:12:14
TDB_0006084,115447971,sell,A0XKZ70G1,5411,399.04,2024-06-07 07:20:27
TDB_0006085,400437068,buy,15EHH7NG3,6829,35.38,2024-03-27 13:03:22
TDB_0006086,594779001,sell,B29432H36,7905,291.69,2024-09-09 18:26:12
TDB_0006087,813265305,buy,X1LUZZ008,6529,195.84,2023-10-09 23:18:06
TDB_0006088,844783191,sell,TX30S8B62,2624,218.16,2024-02-13 19:51:46
TDB_0006089,400437068,buy,CKCVCQPB1,8460,39.32,2023-10-28 18:44:21
TDB_0006090,651286323,buy,156M6YY49,9372,248.52,2024-05-03 03:24:16
TDB_0006091,281014001,sell,CKCVCQPB1,8428,401.84,2024-03-01 06:48:32
TDB_0006092,594779001,buy,Q99X60AP0,2058,271.27,2023-10-22 15:43:37
TDB_0006093,645066656,sell,FXC47NHW6,9932,169.81,2023-11-24 05:54:10
TDB_0006094,889854561,buy,B29432H36,1470,48.14,2024-08-14 13:20:44
TDB_0006095,844783191,sell,5ZSZR4IX3,4400,497.61,2024-09-12 18:30:37
TDB_0006096,107216323,buy,YWJEHHDP9,8059,210.87,2024-03-10 09:20:17
TDB_0006097,803264434,sell,5ZSZR4IX3,2568,116.00,2024-09-16 10:09:48
TDB_0006098,833887605,sell,V0H365KX1,9445,450.87,2024-08-23 15:40:05
TDB_0006099,825810138,buy,A0XKZ70G1,404,454.69,2024-03-03 15:48:04
TDB_0006100,844783191,sell,YO02STU92,3944,138.33,2023-12-13 23:39:55
TDB_0006101,951998275,sell,H8ULRR404,5944,417.07,2024-08-16 11:10:11
TDB_0006102,407496832,buy,3TXH7T4T4,5307,140.21,2023-12-20 03:06:37
TDB_0006103,813265305,buy,292P3LG71,1770,153.86,2024-04-23 16:07:08
TDB_0006104,107216323,sell,RD1OSEVT3,7746,464.86,2023-11-06 04:29:02
TDB_0006105,850226336,buy,156M6YY49,5991,382.34,2023-12-05 15:48:26
TDB_0006106,268260362,sell,156M6YY49,2248,461.72,2024-03-17 11:02:32
TDB_0006107,951998275,buy,RD1OSEVT3,1223,466.37,2024-07-09 04:54:28
TDB_0006108,645066656,sell,ZZZ6K86D1,672,146.46,2024-07-15 10:25:52
TDB_0006109,661255455,buy,A0XKZ70G1,6928,216.11,2024-01-30 23:59:28
TDB_0006110,611250713,buy,5ZSZR4IX3,6141,457.52,2023-12-26 09:57:55
TDB_0006111,798818183,sell,15EHH7NG3,557,205.40,2023-11-20 20:04:26
TDB_0006112,798818183,buy,TX30S8B62,5723,202.13,2023-11-05 15:42:32
TDB_0006113,803264434,buy,CKCVCQPB1,8173,470.28,2023-10-27 19:44:41
TDB_0006114,803264434,sell,292P3LG71,9338,463.15,2024-09-21 11:29:55
TDB_0006115,611250713,buy,YO02STU92,1682,50.59,2023-09-26 16:23:53
TDB_0006116,107216323,buy,H8ULRR404,7881,480.63,2024-03-29 12:51:43
TDB_0006117,813265305,sell,CQBYE29J5,5539,101.04,2024-01-22 09:45:34
TDB_0006118,813265305,buy,B4VLMJKR4,377,93.99,2023-11-15 10:17:05
